hardware_id,created_at,Wh,voltage ry,voltage yb,voltage br,Voltage R,Voltage Y,Voltage B,Current R,Current Y,Current B
abcdefgh,2019-06-27T07:34:00.000Z,61201.80394,0,406,404,232,236,234,6.5,6.375,6.0625
abcdefgh,2019-06-27T07:32:00.000Z,61184.82342,0,408,404,233,236,234,6.5,6.3125,6.0625
abcdefgh,2019-06-27T07:31:00.000Z,61167.31314,0,408,404,233,237,234,6.5,6.375,5.90625
abcdefgh,2019-06-27T07:29:00.000Z,61149.63994,0,408,404,234,237,234,6.5,6.3125,6.09375
abcdefgh,2019-06-27T07:27:00.000Z,61132.00312,0,408,404,234,237,234,6.40625,6.34375,6.09375
abcdefgh,2019-06-27T07:25:00.000Z,61114.39885,0,408,404,233,237,234,6.53125,6.34375,5.96875
abcdefgh,2019-06-27T07:23:00.000Z,61096.81373,0,408,404,233,237,234,6.5,6.375,6.03125
abcdefgh,2019-06-27T07:22:00.000Z,61079.36575,0,408,404,233,237,234,6.5,6.3125,6.21875
abcdefgh,2019-06-27T07:20:00.000Z,61061.86808,0,408,404,233,237,234,6.53125,6.4375,5.9375
abcdefgh,2019-06-27T07:18:00.000Z,61044.5033,0,408,404,232,237,233,6.5,6.34375,6.03125
abcdefgh,2019-06-27T07:16:00.000Z,61026.94747,0,408,404,232,237,234,6.5,6.375,5.96875
abcdefgh,2019-06-27T07:14:00.000Z,61009.36087,0,408,404,232,237,234,6.53125,6.34375,5.96875
abcdefgh,2019-06-27T07:13:00.000Z,60991.71613,0,408,404,232,237,234,6.53125,6.34375,6.03125
abcdefgh,2019-06-27T07:11:00.000Z,60974.07797,0,408,404,233,237,234,6.5,6.28125,6.1875
abcdefgh,2019-06-27T07:09:00.000Z,60956.36924,0,408,404,233,237,234,6.59375,6.3125,6.125
abcdefgh,2019-06-27T07:07:00.000Z,60938.66927,0,408,404,233,237,234,6.53125,6.3125,6.03125
abcdefgh,2019-06-27T07:06:00.000Z,60920.84021,0,408,406,234,237,234,6.5,6.28125,6.1875
abcdefgh,2019-06-27T07:04:00.000Z,60903.8809,0,414,410,236,240,238,6.4375,6.28125,6.21875
abcdefgh,2019-06-27T07:02:00.000Z,60883.96645,0,414,410,237,239,237,6.4375,6.28125,6.1875
abcdefgh,2019-06-27T07:00:00.000Z,60864.15355,0,412,410,236,240,237,6.53125,6.375,6.0625
abcdefgh,2019-06-27T06:59:00.000Z,60855.26245,0,412,410,236,240,237,6.53125,6.3125,6.09375
abcdefgh,2019-06-27T06:58:00.000Z,60835.56761,0,412,410,237,240,237,6.5625,6.375,6.0625
abcdefgh,2019-06-27T06:56:00.000Z,60816.18918,0,412,410,236,239,237,6.40625,6.3125,6.21875
abcdefgh,2019-06-27T06:54:00.000Z,60796.73052,0,412,410,237,239,236,6.46875,6.3125,6.1875
abcdefgh,2019-06-27T06:52:00.000Z,60777.33546,0,412,410,236,239,237,6.4375,6.34375,6.125
abcdefgh,2019-06-27T06:50:00.000Z,60757.918,0,412,408,235,239,237,6.53125,6.3125,6.25
abcdefgh,2019-06-27T06:49:00.000Z,60738.53534,0,412,408,236,239,236,6.53125,6.40625,6.15625
abcdefgh,2019-06-27T06:47:00.000Z,60719.1523,0,412,408,236,239,236,6.40625,6.3125,6.0625
abcdefgh,2019-06-27T06:45:00.000Z,60699.60948,0,412,408,236,239,236,6.46875,6.3125,6.1875
abcdefgh,2019-06-27T06:43:00.000Z,60680.29958,0,412,410,236,238,236,6.5,6.3125,6.09375
abcdefgh,2019-06-27T06:41:00.000Z,60661.03699,0,412,408,236,239,236,6.5,6.3125,6.1875
abcdefgh,2019-06-27T06:40:00.000Z,60642.01982,0,412,408,236,239,236,6.40625,6.3125,6.15625
abcdefgh,2019-06-27T06:38:00.000Z,60622.70149,0,412,408,236,239,236,6.53125,6.3125,6
abcdefgh,2019-06-27T06:36:00.000Z,60603.24876,0,412,408,236,239,236,6.46875,6.28125,6.1875
abcdefgh,2019-06-27T06:34:00.000Z,60583.9221,0,412,410,236,239,236,6.46875,6.3125,6.15625
abcdefgh,2019-06-27T06:32:00.000Z,60564.55103,0,412,410,236,239,237,6.40625,6.28125,6.1875
abcdefgh,2019-06-27T06:31:00.000Z,60545.48238,0,412,408,235,239,236,6.5,6.34375,6.125
abcdefgh,2019-06-27T06:29:00.000Z,60526.26733,0,412,408,236,239,236,6.53125,6.34375,6.125
abcdefgh,2019-06-27T06:27:00.000Z,60507.15894,0,412,408,235,239,236,6.4375,6.28125,6.1875
abcdefgh,2019-06-27T06:25:00.000Z,60488.00044,0,410,408,236,239,236,6.5,6.28125,6.21875
abcdefgh,2019-06-27T06:24:00.000Z,60469.13726,0,412,408,236,238,236,6.46875,6.28125,6.25
abcdefgh,2019-06-27T06:22:00.000Z,60450.08474,0,412,408,236,239,236,6.4375,6.34375,6.1875
abcdefgh,2019-06-27T06:19:00.000Z,60422.87614,0,410,408,235,239,236,6.5,6.3125,6.3125
abcdefgh,2019-06-27T06:17:00.000Z,60403.62036,0,410,408,236,238,236,6.4375,6.3125,6.21875
abcdefgh,2019-06-27T06:16:00.000Z,60384.37968,0,410,408,235,238,236,6.375,6.28125,6.28125
abcdefgh,2019-06-27T06:14:00.000Z,60365.59147,0,408,404,233,236,234,6.4375,6.34375,6.15625
abcdefgh,2019-06-27T06:12:00.000Z,60347.44068,0,408,406,234,236,234,6.4375,6.34375,6.15625
abcdefgh,2019-06-27T06:10:00.000Z,60329.24266,0,408,406,234,237,234,6.40625,6.3125,6.1875
abcdefgh,2019-06-27T06:08:00.000Z,60310.77156,0,408,406,234,236,234,6.40625,6.3125,6.1875
abcdefgh,2019-06-27T06:07:00.000Z,60292.70347,0,408,406,234,236,234,6.4375,6.3125,6.1875
abcdefgh,2019-06-27T06:05:00.000Z,60274.85274,0,408,406,234,237,234,6.40625,6.3125,6.21875
abcdefgh,2019-06-27T06:03:00.000Z,60257.05506,0,408,406,234,236,234,6.40625,6.3125,6.25
abcdefgh,2019-06-27T06:01:00.000Z,60239.28575,0,408,406,234,237,235,6.46875,6.34375,6.1875
abcdefgh,2019-06-27T05:59:00.000Z,60221.53819,0,408,406,234,237,234,6.4375,6.34375,6.21875
abcdefgh,2019-06-27T05:58:00.000Z,60203.87572,0,408,406,234,236,234,6.5,6.3125,6.21875
abcdefgh,2019-06-27T05:56:00.000Z,60186.29682,0,406,404,234,236,234,6.4375,6.3125,6.1875
abcdefgh,2019-06-27T05:54:00.000Z,60168.81733,0,406,404,233,236,233,6.46875,6.3125,6.15625
abcdefgh,2019-06-27T05:52:00.000Z,60151.4262,0,406,404,233,236,233,6.4375,6.375,6.15625
abcdefgh,2019-06-27T05:51:00.000Z,60134.01254,0,406,404,233,236,233,6.4375,6.375,6.09375
abcdefgh,2019-06-27T05:49:00.000Z,60116.70581,0,406,404,232,236,233,6.46875,6.34375,6.21875
abcdefgh,2019-06-27T05:47:00.000Z,60099.5185,0,406,404,233,236,233,6.46875,6.34375,6.1875
abcdefgh,2019-06-27T05:45:00.000Z,60082.22453,0,406,404,232,235,233,6.46875,6.34375,6.1875
abcdefgh,2019-06-27T05:43:00.000Z,60065.04656,0,404,402,232,235,233,6.40625,6.3125,6.21875
abcdefgh,2019-06-27T05:42:00.000Z,60047.82732,0,404,402,232,235,233,6.40625,6.28125,6.21875
abcdefgh,2019-06-27T05:40:00.000Z,60030.65063,0,404,402,232,235,232,6.4375,6.3125,6.1875
abcdefgh,2019-06-27T05:38:00.000Z,60013.47186,0,404,402,232,235,233,6.4375,6.34375,6.1875
abcdefgh,2019-06-27T05:36:00.000Z,59996.26237,0,404,402,232,235,233,6.4375,6.34375,6.21875
abcdefgh,2019-06-27T05:34:00.000Z,59979.11338,0,404,402,233,235,233,6.46875,6.375,6.25
abcdefgh,2019-06-27T05:33:00.000Z,59962.03633,0,404,402,233,235,233,6.4375,6.375,6.21875
abcdefgh,2019-06-27T05:31:00.000Z,59945.00803,0,404,402,232,235,233,6.46875,6.375,6.21875
